fdc_id,description,food_category_id
2712486,"Rice, black, unenriched, raw",20
2712487,"Rice, black, unenriched, raw",20
2712488,"Rice, black, unenriched, raw",20
2712489,"Rice, black, unenriched, raw",20
2712490,"Rice, black, unenriched, raw",20
2712491,"Rice, black, unenriched, raw",20
2712492,"Rice, black, unenriched, raw",20
2712493,"Rice, black, unenriched, raw",20
2712494,"Rice, black, unenriched, raw",20
2712495,"Rice, black, unenriched, raw",20
2712496,"Rice, black, unenriched, raw",20
2712497,"Rice, black, unenriched, raw",20
2712498,"Rice, black, unenriched, raw",20
2712499,"Rice, black, unenriched, raw",20
2712500,"Rice, black, unenriched, raw",20
2712501,"Rice, black, unenriched, raw",20
2712502,"Rice, black, unenriched, raw",20
2712503,"Rice, black, unenriched, raw",20
2712504,"Rice, black, unenriched, raw",20
2712505,"Rice, black, unenriched, raw",20
2712506,"Rice, black, unenriched, raw",20
2712507,"Rice, black, unenriched, raw",20
2712508,"Rice, black, unenriched, raw",20
2712509,"Rice, black, unenriched, raw",20
2712510,"Rice, black, unenriched, raw",20
2712511,"Rice, black, unenriched, raw",20
2712512,"Rice, black, unenriched, raw",20
2712513,"Rice, black, unenriched, raw",20
2712514,"Rice, black, unenriched, raw",20
2712515,"Rice, black, unenriched, raw",20
2712516,"Rice, black, unenriched, raw",20
2712517,"Rice, black, unenriched, raw",20
2712518,"Rice, black, unenriched, raw",20
2712519,"Rice, black, unenriched, raw",20
2712520,"Rice, black, unenriched, raw",20
2712521,"Rice, black, unenriched, raw",20
2712522,"Rice, black, unenriched, raw",20
2712523,"Rice, black, unenriched, raw",20
2712524,"Rice, black, unenriched, raw",20
2712525,"Rice, black, unenriched, raw",20
2712526,"Rice, black, unenriched, raw",20
2712527,"Rice, black, unenriched, raw",20
2712528,"Rice, black, unenriched, raw",20
2712529,"Rice, black, unenriched, raw",20
2712530,"Rice, black, unenriched, raw",20
2712531,"Rice, black, unenriched, raw",20
2712532,"Rice, black, unenriched, raw",20
2712533,"Rice, black, unenriched, raw",20
2712534,"Rice, black, unenriched, raw",20
2712535,"Rice, black, unenriched, raw",20
2712536,"Rice, black, unenriched, raw",20
2712537,"Rice, black, unenriched, raw",20
2712538,"Rice, black, unenriched, raw",20
2712539,"Rice, black, unenriched, raw",20
2712540,"Rice, black, unenriched, raw",20
2712541,"Rice, black, unenriched, raw",20
2712542,"Rice, black, unenriched, raw",20
2712543,"Rice, black, unenriched, raw",20
2712544,"Rice, black, unenriched, raw",20
2712545,"Rice, black, unenriched, raw",20
2712546,"Rice, black, unenriched, raw",20
2712547,"Rice, black, unenriched, raw",20
2712548,"Rice, black, unenriched, raw",20
2712549,"Rice, black, unenriched, raw",20
2712550,"Rice, black, unenriched, raw",20
2712551,"Rice, black, unenriched, raw",20
2712552,"Rice, black, unenriched, raw",20
2712553,"Rice, black, unenriched, raw",20
2712554,"Rice, black, unenriched, raw",20
2712555,"Rice, black, unenriched, raw",20
2712556,"Rice, black, unenriched, raw",20
2712557,"Rice, black, unenriched, raw",20
2712558,"Rice, black, unenriched, raw",20
2712559,"Rice, black, unenriched, raw",20
2712560,"Rice, black, unenriched, raw",20
2712561,"Rice, black, unenriched, raw",20
2712562,"Rice, black, unenriched, raw",20
2712563,"Rice, black, unenriched, raw",20
2712564,"Rice, black, unenriched, raw",20
2712565,"Rice, black, unenriched, raw",20
2712566,"Chia seeds, whole, dry, raw",20
2712567,"Chia seeds, whole, dry, raw",20
2712568,"Chia seeds, whole, dry, raw",20
2712569,"Chia seeds, whole, dry, raw",20
2712570,"Chia seeds, whole, dry, raw",20
2712571,"Chia seeds, whole, dry, raw",20
2712572,"Chia seeds, whole, dry, raw",20
2712573,"Chia seeds, whole, dry, raw",20
2712574,"Chia seeds, whole, dry, raw",20
2712575,"Chia seeds, whole, dry, raw",20
2712576,"Chia seeds, whole, dry, raw",20
2712577,"Chia seeds, whole, dry, raw",20
2712578,"Chia seeds, whole, dry, raw",20
2712579,"Chia seeds, whole, dry, raw",20
2712580,"Chia seeds, whole, dry, raw",20
2712581,"Chia seeds, whole, dry, raw",20
2712582,"Chia seeds, whole, dry, raw",20
2712583,"Chia seeds, whole, dry, raw",20
2712584,"Chia seeds, whole, dry, raw",20
2712585,"Chia seeds, whole, dry, raw",20
2712586,"Chia seeds, whole, dry, raw",20
2712587,"Chia seeds, whole, dry, raw",20
2712588,"Chia seeds, whole, dry, raw",20
2712589,"Chia seeds, whole, dry, raw",20
2712590,"Chia seeds, whole, dry, raw",20
2712591,"Chia seeds, whole, dry, raw",20
2712592,"Chia seeds, whole, dry, raw",20
2712593,"Chia seeds, whole, dry, raw",20
2712594,"Chia seeds, whole, dry, raw",20
2712595,"Chia seeds, whole, dry, raw",20
2712596,"Chia seeds, whole, dry, raw",20
2712597,"Chia seeds, whole, dry, raw",20
2712598,"Chia seeds, whole, dry, raw",20
2712599,"Chia seeds, whole, dry, raw",20
2712600,"Chia seeds, whole, dry, raw",20
2712601,"Chia seeds, whole, dry, raw",20
2712602,"Chia seeds, whole, dry, raw",20
2712603,"Chia seeds, whole, dry, raw",20
2712604,"Chia seeds, whole, dry, raw",20
2712605,"Chia seeds, whole, dry, raw",20
2712606,"Chia seeds, whole, dry, raw",20
2712607,"Chia seeds, whole, dry, raw",20
2712608,"Chia seeds, whole, dry, raw",20
2712609,"Chia seeds, whole, dry, raw",20
2712610,"Chia seeds, whole, dry, raw",20
2712611,"Chia seeds, whole, dry, raw",20
2712612,"Chia seeds, whole, dry, raw",20
2712613,"Chia seeds, whole, dry, raw",20
2712614,"Chia seeds, whole, dry, raw",20
2712615,"Chia seeds, whole, dry, raw",20
2712616,"Chia seeds, whole, dry, raw",20
2712617,"Chia seeds, whole, dry, raw",20
2712618,"Chia seeds, whole, dry, raw",20
2712619,"Chia seeds, whole, dry, raw",20
2712620,"Chia seeds, whole, dry, raw",20
2712621,"Chia seeds, whole, dry, raw",20
2712622,"Chia seeds, whole, dry, raw",20
2712623,"Chia seeds, whole, dry, raw",20
2712624,"Chia seeds, whole, dry, raw",20
2712625,"Chia seeds, whole, dry, raw",20
2712626,"Chia seeds, whole, dry, raw",20
2712627,"Chia seeds, whole, dry, raw",20
2712628,"Chia seeds, whole, dry, raw",20
2712629,"Chia seeds, whole, dry, raw",20
2712630,"Chia seeds, whole, dry, raw",20
2712631,"Chia seeds, whole, dry, raw",20
2712632,"Chia seeds, whole, dry, raw",20
2712633,"Chia seeds, whole, dry, raw",20
2712634,"Chia seeds, whole, dry, raw",20
2712635,"Chia seeds, whole, dry, raw",20
2712636,"Chia seeds, whole, dry, raw",20
2712637,"Chia seeds, whole, dry, raw",20
2712638,"Fonio, grain, dry, raw",20
2712639,"Fonio, grain, dry, raw",20
2712640,"Fonio, grain, dry, raw",20
2712641,"Fonio, grain, dry, raw",20
2712642,"Fonio, grain, dry, raw",20
2712643,"Fonio, grain, dry, raw",20
2712644,"Fonio, grain, dry, raw",20
2712645,"Fonio, grain, dry, raw",20
2712646,"Fonio, grain, dry, raw",20
2712647,"Fonio, grain, dry, raw",20
2712648,"Fonio, grain, dry, raw",20
2712649,"Fonio, grain, dry, raw",20
2712650,"Fonio, grain, dry, raw",20
2712651,"Fonio, grain, dry, raw",20
2712652,"Fonio, grain, dry, raw",20
2712653,"Fonio, grain, dry, raw",20
2712654,"Fonio, grain, dry, raw",20
2712655,"Fonio, grain, dry, raw",20
2712656,"Fonio, grain, dry, raw",20
2712657,"Fonio, grain, dry, raw",20
2712658,"Fonio, grain, dry, raw",20
2712659,"Fonio, grain, dry, raw",20
2712660,"Fonio, grain, dry, raw",20
2712661,"Fonio, grain, dry, raw",20
2712662,"Fonio, grain, dry, raw",20
2712663,"Fonio, grain, dry, raw",20
2712664,"Fonio, grain, dry, raw",20
2712665,"Fonio, grain, dry, raw",20
2712666,"Fonio, grain, dry, raw",20
2712667,"Fonio, grain, dry, raw",20
2712668,"Fonio, grain, dry, raw",20
2712669,"Fonio, grain, dry, raw",20
2712670,"Fonio, grain, dry, raw",20
2712671,"Fonio, grain, dry, raw",20
2712672,"Fonio, grain, dry, raw",20
2712673,"Fonio, grain, dry, raw",20
2712674,"Fonio, grain, dry, raw",20
2712675,"Fonio, grain, dry, raw",20
2712676,"Fonio, grain, dry, raw",20
2712677,"Fonio, grain, dry, raw",20
2712678,"Fonio, grain, dry, raw",20
2712679,"Fonio, grain, dry, raw",20
2712680,"Fonio, grain, dry, raw",20
2712681,"Fonio, grain, dry, raw",20
2712682,"Fonio, grain, dry, raw",20
2712683,"Fonio, grain, dry, raw",20
2712684,"Fonio, grain, dry, raw",20
2712685,"Fonio, grain, dry, raw",20
2712686,"Fonio, grain, dry, raw",20
2712687,"Fonio, grain, dry, raw",20
2712688,"Fonio, grain, dry, raw",20
2712689,"Fonio, grain, dry, raw",20
2712690,"Fonio, grain, dry, raw",20
2712691,"Fonio, grain, dry, raw",20
2712692,"Fonio, grain, dry, raw",20
2712693,"Fonio, grain, dry, raw",20
2712694,"Fonio, grain, dry, raw",20
2712695,"Fonio, grain, dry, raw",20
2712696,"Fonio, grain, dry, raw",20
2712697,"Fonio, grain, dry, raw",20
2712698,"Fonio, grain, dry, raw",20
2712699,"Fonio, grain, dry, raw",20
2712700,"Fonio, grain, dry, raw",20
2712701,"Fonio, grain, dry, raw",20
2712702,"Fonio, grain, dry, raw",20
2712703,"Fonio, grain, dry, raw",20
2712704,"Fonio, grain, dry, raw",20
2712705,"Fonio, grain, dry, raw",20
2712706,"Fonio, grain, dry, raw",20
2712707,"Fonio, grain, dry, raw",20
2712708,"Rice, red, unenriched, dry, raw",20
2712709,"Rice, red, unenriched, dry, raw",20
2712710,"Rice, red, unenriched, dry, raw",20
2712711,"Rice, red, unenriched, dry, raw",20
2712712,"Rice, red, unenriched, dry, raw",20
2712713,"Rice, red, unenriched, dry, raw",20
2712714,"Rice, red, unenriched, dry, raw",20
2712715,"Rice, red, unenriched, dry, raw",20
2712716,"Rice, red, unenriched, dry, raw",20
2712717,"Rice, red, unenriched, dry, raw",20
2712718,"Rice, red, unenriched, dry, raw",20
2712719,"Rice, red, unenriched, dry, raw",20
2712720,"Rice, red, unenriched, dry, raw",20
2712721,"Rice, red, unenriched, dry, raw",20
2712722,"Rice, red, unenriched, dry, raw",20
2712723,"Rice, red, unenriched, dry, raw",20
2712724,"Rice, red, unenriched, dry, raw",20
2712725,"Rice, red, unenriched, dry, raw",20
2712726,"Rice, red, unenriched, dry, raw",20
2712727,"Rice, red, unenriched, dry, raw",20
2712728,"Rice, red, unenriched, dry, raw",20
2712729,"Rice, red, unenriched, dry, raw",20
2712730,"Rice, red, unenriched, dry, raw",20
2712731,"Rice, red, unenriched, dry, raw",20
2712732,"Rice, red, unenriched, dry, raw",20
2712733,"Rice, red, unenriched, dry, raw",20
2712734,"Rice, red, unenriched, dry, raw",20
2712735,"Rice, red, unenriched, dry, raw",20
2712736,"Rice, red, unenriched, dry, raw",20
2712737,"Rice, red, unenriched, dry, raw",20
2712738,"Rice, red, unenriched, dry, raw",20
2712739,"Rice, red, unenriched, dry, raw",20
2712740,"Rice, red, unenriched, dry, raw",20
2712741,"Rice, red, unenriched, dry, raw",20
2712742,"Rice, red, unenriched, dry, raw",20
2712743,"Rice, red, unenriched, dry, raw",20
2712744,"Rice, red, unenriched, dry, raw",20
2712745,"Rice, red, unenriched, dry, raw",20
2712746,"Rice, red, unenriched, dry, raw",20
2712747,"Rice, red, unenriched, dry, raw",20
2712748,"Rice, red, unenriched, dry, raw",20
2712749,"Rice, red, unenriched, dry, raw",20
2712750,"Rice, red, unenriched, dry, raw",20
2712751,"Rice, red, unenriched, dry, raw",20
2712752,"Rice, red, unenriched, dry, raw",20
2712753,"Rice, red, unenriched, dry, raw",20
2712754,"Rice, red, unenriched, dry, raw",20
2712755,"Rice, red, unenriched, dry, raw",20
2712756,"Rice, red, unenriched, dry, raw",20
2712757,"Rice, red, unenriched, dry, raw",20
2712758,"Rice, red, unenriched, dry, raw",20
2712759,"Rice, red, unenriched, dry, raw",20
2712760,"Rice, red, unenriched, dry, raw",20
2712761,"Rice, red, unenriched, dry, raw",20
2712762,"Rice, red, unenriched, dry, raw",20
2712763,"Rice, red, unenriched, dry, raw",20
2712764,"Rice, red, unenriched, dry, raw",20
2712765,"Rice, red, unenriched, dry, raw",20
2712766,"Rice, red, unenriched, dry, raw",20
2712767,"Rice, red, unenriched, dry, raw",20
2712768,"Rice, red, unenriched, dry, raw",20
2712769,"Rice, red, unenriched, dry, raw",20
2712770,"Rice, red, unenriched, dry, raw",20
2712771,"Rice, red, unenriched, dry, raw",20
2712772,"Rice, red, unenriched, dry, raw",20
2712773,"Rice, red, unenriched, dry, raw",20
2712774,"Rice, red, unenriched, dry, raw",20
2712775,"Rice, red, unenriched, dry, raw",20
2712776,"Rice, red, unenriched, dry, raw",20
2712777,"Rice, red, unenriched, dry, raw",20
2712778,"Rice, red, unenriched, dry, raw",20
2712779,"Rice, red, unenriched, dry, raw",20
2712780,"Rice, red, unenriched, dry, raw",20
2712781,"Rice, red, unenriched, dry, raw",20
2712782,"Rice, red, unenriched, dry, raw",20
2712783,"Rice, red, unenriched, dry, raw",20
2712784,"Rice, red, unenriched, dry, raw",20
2712785,"Rice, red, unenriched, dry, raw",20
2712786,"Rice, red, unenriched, dry, raw",20
2712787,"Rice, red, unenriched, dry, raw",20
2712788,"Bulgur, dry, raw",20
2712789,"Bulgur, dry, raw",20
2712790,"Bulgur, dry, raw",20
2712791,"Bulgur, dry, raw",20
2712792,"Bulgur, dry, raw",20
2712793,"Bulgur, dry, raw",20
2712794,"Bulgur, dry, raw",20
2712795,"Bulgur, dry, raw",20
2712796,"Bulgur, dry, raw",20
2712797,"Bulgur, dry, raw",20
2712798,"Bulgur, dry, raw",20
2712799,"Bulgur, dry, raw",20
2712800,"Bulgur, dry, raw",20
2712801,"Bulgur, dry, raw",20
2712802,"Bulgur, dry, raw",20
2712803,"Bulgur, dry, raw",20
2712804,"Bulgur, dry, raw",20
2712805,"Bulgur, dry, raw",20
2712806,"Bulgur, dry, raw",20
2712807,"Bulgur, dry, raw",20
2712808,"Bulgur, dry, raw",20
2712809,"Bulgur, dry, raw",20
2712810,"Bulgur, dry, raw",20
2712811,"Bulgur, dry, raw",20
2712812,"Bulgur, dry, raw",20
2712813,"Bulgur, dry, raw",20
2712814,"Bulgur, dry, raw",20
2712815,"Bulgur, dry, raw",20
2712816,"Bulgur, dry, raw",20
2712817,"Bulgur, dry, raw",20
2712818,"Bulgur, dry, raw",20
2712819,"Bulgur, dry, raw",20
2712820,"Bulgur, dry, raw",20
2712821,"Bulgur, dry, raw",20
2712822,"Bulgur, dry, raw",20
2712823,"Bulgur, dry, raw",20
2712824,"Bulgur, dry, raw",20
2712825,"Bulgur, dry, raw",20
2712826,"Bulgur, dry, raw",20
2712827,"Bulgur, dry, raw",20
2712828,"Bulgur, dry, raw",20
2712829,"Bulgur, dry, raw",20
2712830,"Bulgur, dry, raw",20
2712831,"Bulgur, dry, raw",20
2712832,"Bulgur, dry, raw",20
2712833,"Bulgur, dry, raw",20
2712834,"Bulgur, dry, raw",20
2712835,"Bulgur, dry, raw",20
2712836,"Bulgur, dry, raw",20
2712837,"Bulgur, dry, raw",20
2712838,"Bulgur, dry, raw",20
2712839,"Bulgur, dry, raw",20
2712840,"Bulgur, dry, raw",20
2712841,"Bulgur, dry, raw",20
2712842,"Bulgur, dry, raw",20
2712843,"Bulgur, dry, raw",20
2712844,"Bulgur, dry, raw",20
2712845,"Bulgur, dry, raw",20
2712846,"Bulgur, dry, raw",20
2712847,"Bulgur, dry, raw",20
2712848,"Bulgur, dry, raw",20
2712849,"Bulgur, dry, raw",20
2712850,"Bulgur, dry, raw",20
2712851,"Bulgur, dry, raw",20
2712852,"Bulgur, dry, raw",20
2712853,"Bulgur, dry, raw",20
2712854,"Bulgur, dry, raw",20
2712855,"Bulgur, dry, raw",20
2712856,"Bulgur, dry, raw",20
2712857,"Bulgur, dry, raw",20
2712858,"Bulgur, dry, raw",20
2712859,"Bulgur, dry, raw",20
2712860,"Bulgur, dry, raw",20
2712861,"Bulgur, dry, raw",20
2712862,"Bulgur, dry, raw",20
2712863,"Bulgur, dry, raw",20
2712864,"Bulgur, dry, raw",20
2712865,"Bulgur, dry, raw",20
2712866,"Bulgur, dry, raw",20
2712867,"Bulgur, dry, raw",20
2712868,"Corn flour, masa harina, white, dry, raw",20
2712869,"Corn flour, masa harina, white, dry, raw",20
2712870,"Corn flour, masa harina, white, dry, raw",20
2712871,"Corn flour, masa harina, white, dry, raw",20
2712872,"Corn flour, masa harina, white, dry, raw",20
2712873,"Corn flour, masa harina, white, dry, raw",20
2712874,"Corn flour, masa harina, white, dry, raw",20
2712875,"Corn flour, masa harina, white, dry, raw",20
2712876,"Corn flour, masa harina, white, dry, raw",20
2712877,"Corn flour, masa harina, white, dry, raw",20
2712878,"Corn flour, masa harina, white, dry, raw",20
2712879,"Corn flour, masa harina, white, dry, raw",20
2712880,"Corn flour, masa harina, white, dry, raw",20
2712881,"Corn flour, masa harina, white, dry, raw",20
2712882,"Corn flour, masa harina, white, dry, raw",20
2712883,"Corn flour, masa harina, white, dry, raw",20
2712884,"Corn flour, masa harina, white, dry, raw",20
2712885,"Corn flour, masa harina, white, dry, raw",20
2712886,"Corn flour, masa harina, white, dry, raw",20
2712887,"Corn flour, masa harina, white, dry, raw",20
2712888,"Corn flour, masa harina, yellow, dry, raw",20
2712889,"Corn flour, masa harina, yellow, dry, raw",20
2712890,"Corn flour, masa harina, yellow, dry, raw",20
2712891,"Corn flour, masa harina, yellow, dry, raw",20
2712892,"Corn flour, masa harina, yellow, dry, raw",20
2712893,"Corn flour, masa harina, yellow, dry, raw",20
2712894,"Corn flour, masa harina, yellow, dry, raw",20
2712895,"Corn flour, masa harina, yellow, dry, raw",20
2712896,"Corn flour, masa harina, yellow, dry, raw",20
2712897,"Corn flour, masa harina, yellow, dry, raw",20
2712898,"Corn flour, masa harina, yellow, dry, raw",20
2712899,"Corn flour, masa harina, yellow, dry, raw",20
2712900,"Corn flour, masa harina, yellow, dry, raw",20
2712901,"Corn flour, masa harina, yellow, dry, raw",20
2712902,"Corn flour, masa harina, yellow, dry, raw",20
2712903,"Corn flour, masa harina, yellow, dry, raw",20
2712904,"Corn flour, masa harina, yellow, dry, raw",20
2712905,"Corn flour, masa harina, yellow, dry, raw",20
2712906,"Corn flour, masa harina, yellow, dry, raw",20
2712907,"Corn flour, masa harina, yellow, dry, raw",20
2712908,"Corn flour, masa harina, yellow, dry, raw",20
2712909,"Corn flour, masa harina, yellow, dry, raw",20
2712910,"Corn flour, masa harina, yellow, dry, raw",20
2712911,"Corn flour, masa harina, yellow, dry, raw",20
2712912,"Corn flour, masa harina, yellow, dry, raw",20
2712913,"Corn flour, masa harina, yellow, dry, raw",20
2712914,"Corn flour, masa harina, yellow, dry, raw",20
2712915,"Corn flour, masa harina, yellow, dry, raw",20
2712916,"Corn flour, masa harina, yellow, dry, raw",20
2712917,"Corn flour, masa harina, yellow, dry, raw",20
2712918,"Corn flour, masa harina, white, dry, raw",20
2712919,"Corn flour, masa harina, white, dry, raw",20
2712920,"Corn flour, masa harina, white, dry, raw",20
2712921,"Corn flour, masa harina, white, dry, raw",20
2712922,"Corn flour, masa harina, white, dry, raw",20
2712923,"Corn flour, masa harina, white, dry, raw",20
2712924,"Corn flour, masa harina, white, dry, raw",20
2712925,"Corn flour, masa harina, white, dry, raw",20
2712926,"Corn flour, masa harina, white, dry, raw",20
2712927,"Corn flour, masa harina, white, dry, raw",20
2712928,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712929,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712930,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712931,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712932,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712933,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712934,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712935,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712936,"Apricot, with skin, pitted, raw",9
2712937,"Apricot, with skin, pitted, raw",9
2712938,"Kiwifruit (kiwi), green, peeled, raw",9
2712939,"Kiwifruit (kiwi), green, peeled, raw",9
2712940,"Kiwifruit (kiwi), green, peeled, raw",9
2712941,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712942,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712943,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712944,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712945,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712946,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712947,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712948,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712949,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712950,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712951,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712952,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712953,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712954,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712955,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712956,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712957,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712958,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712959,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712960,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712961,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712962,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712963,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712964,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712965,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712966,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712967,"Kiwifruit (kiwi), green, peeled, raw",9
2712968,"Kiwifruit (kiwi), green, peeled, raw",9
2712969,"Kiwifruit (kiwi), green, peeled, raw",9
2712970,"Kiwifruit (kiwi), green, peeled, raw",9
2712971,"Kiwifruit (kiwi), green, peeled, raw",9
2712972,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712973,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712974,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712975,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712976,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712977,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712978,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712979,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712980,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712981,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712982,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712983,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712984,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712985,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712986,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712987,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712988,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712989,"Mandarin, seedless, peeled, raw",9
2712990,"Mandarin, seedless, peeled, raw",9
2712991,"Mandarin, seedless, peeled, raw",9
2712992,"Mandarin, seedless, peeled, raw",9
2712993,"Mandarin, seedless, peeled, raw",9
2712994,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712995,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712996,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712997,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712998,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2712999,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713000,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713001,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713002,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713003,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713004,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713005,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713006,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713007,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713008,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713009,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713010,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713011,"Mandarin, seedless, peeled, raw",9
2713012,"Mandarin, seedless, peeled, raw",9
2713013,"Mandarin, seedless, peeled, raw",9
2713014,"Mango, Ataulfo, peeled, pit removed, raw",9
2713015,"Mango, Ataulfo, peeled, pit removed, raw",9
2713016,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713017,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713018,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713019,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713020,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713021,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713022,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713023,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713024,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713025,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713026,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713027,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713028,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713029,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713030,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713031,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713032,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713033,"Mango, Ataulfo, peeled, pit removed, raw",9
2713034,"Mango, Ataulfo, peeled, pit removed, raw",9
2713035,"Mango, Ataulfo, peeled, pit removed, raw",9
2713036,"Mango, Ataulfo, peeled, pit removed, raw",9
2713037,"Mango, Ataulfo, peeled, pit removed, raw",9
2713038,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713039,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713040,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713041,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713042,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713043,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713044,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713045,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713046,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713047,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713048,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713049,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713050,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713051,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713052,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713053,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713054,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713055,"Mango, Ataulfo, peeled, pit removed, raw",9
2713056,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713057,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713058,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713059,"Mango, Tommy Atkins, peeled, pit removed, raw",9
